material_id,composition,wyckoff,thermo
663d51ac6db2fcf656c279d2d597a93f,Ti2BSe2,AB2C2_hP5_164_a_d_d:B-Se-Ti,2
c13af9d16fd7514ccbf1838a4f0f9f42,Ti2CF2,AB2C2_hP5_164_a_d_d:C-F-Ti,2
dce961ad693acbd614430270713ca8ce,Ti2CO2,AB2C2_hP5_164_a_d_d:C-O-Ti,2
823dc685dbb5810f015840e61fdf4fa1,Ti2CS2,AB2C2_hP5_164_a_d_d:C-S-Ti,2
7cb9d030663f71d35eec5ed3223e164a,Ti2CSe2,AB2C2_hP5_164_a_d_d:C-Se-Ti,2
1f0e85ad3986c05a2d503d80280d5a02,Ti2H2CO2,AB2C2D2_hP7_164_a_d_d_d:C-H-O-Ti,2
466a672e08e7f113e5aba7d83cd604b7,Ti2H2NO2,A2BC2D2_hP7_164_d_a_d_d:H-N-O-Ti,2
aca7c0c6d84bc9a1d504c997d4e534bb,Ti2N,AB2_hP3_164_a_d:N-Ti,2
53cbd05b260b81164ce1cf511571c2e6,Ti2NF2,A2BC2_hP5_164_d_a_d:F-N-Ti,2
9166e1bd09571a08060e0ac83d8e3cea,Ti2NO2,AB2C2_hP5_164_a_d_d:N-O-Ti,2
1ee4a0acb03be82346f4239372dbeb53,Ti2S2N,AB2C2_hP5_164_a_d_d:N-S-Ti,2
fd5bd4cc2db72c096e39dc5123c4f8c8,Ti2Se2N,AB2C2_hP5_164_a_d_d:N-Se-Ti,2
8a02213ef6c1e16c1cd602bafba9bc6e,Ti2Te2P,AB2C2_hP5_164_a_d_d:P-Te-Ti,2
2c66fcc3140c71dd5df9b039ac4b356f,Ti3(CF)2,A2B2C3_hP7_187_h_g_ai:C-F-Ti,2
83402e00ceabb62cd30a695e6ec9aa04,Ti3(CO)2,A2B2C3_hP7_187_h_g_ai:C-O-Ti,2
15644ebd9b5b772de352f494468f3538,Ti3(NF)2,A2B2C3_hP7_187_g_h_ai:F-N-Ti,2
a30911720712e22926a70d827c2da9f2,Ti3(NO)2,A2B2C3_hP7_187_h_g_ai:N-O-Ti,2
67923f58b40e46b0f80615b106275df7,Ti3B2(HO)2,A2B2C2D3_hP9_187_h_g_g_ai:B-H-O-Ti,2
2f6422947b4d940e2d531979aa443a27,Ti3B2(HS)2,A2B2C2D3_hP9_187_h_g_g_ai:B-H-S-Ti,2
c7c84b6d3757cc8df68887e29857ef86,Ti3B2(HSe)2,A2B2C2D3_hP9_187_h_g_g_ai:B-H-Se-Ti,2
ed02b6367c04bb5337f02490308dd333,Ti3B2(OF)2,A2B2C2D3_hP9_187_i_h_g_ah:B-F-O-Ti,2
22fc53c01629135391b43247ee9881be,Ti3B2(SF)2,A2B2C2D3_hP9_187_h_g_g_ai:B-F-S-Ti,2
39f104cf7ea23988faa52fa717116410,Ti3B2(SeF)2,A2B2C2D3_hP9_156_2c_ab_2a_a2b:B-F-Se-Ti,2
3805cb6a3c6b952e210dc616b256f5cb,Ti3C2,A2B3_hP5_187_h_ai:C-Ti,2
cb671c9221d02842dae1b2ae18049b9f,Ti3H2(CO)2,A2B2C2D3_hP9_187_h_g_g_ai:C-H-O-Ti,2
caaa1bdebf22789fc79542bc0c60df9e,Ti3H2(CS)2,A2B2C2D3_hP9_187_h_g_g_ai:C-H-S-Ti,2
ac85f3cae53c5c874897ea681fc41d4e,Ti3H2(CSe)2,A2B2C2D3_hP9_187_h_g_g_ai:C-H-Se-Ti,2
157ae46aafef806052579182396ddea5,Ti3H2(NO)2,A2B2C2D3_hP9_187_g_h_g_ai:H-N-O-Ti,2
3b2e2e56b10b98534dccec8ca25a9cc1,Ti3H2(SN)2,A2B2C2D3_hP9_187_g_h_g_ai:H-N-S-Ti,2
5c8854de1433555d807c3eb04f1f3779,Ti3H2(SeN)2,A2B2C2D3_oC18_38_c_c_c_ac:H-N-Se-Ti,2
9b13e6ca811e01627158a7cc52658307,Ti3N2,A2B3_hP5_187_h_ai:N-Ti,2
ff49e80ca4419b658541175b1f5ea020,Ti4C3,A3B4_hP7_164_ad_cd:C-Ti,2
833ffdeaeb92924ddd0e80d96999d0c0,Ti4C3F2,A3B2C4_hP9_164_ad_d_cd:C-F-Ti,2
4e3754bd7c1541a63a14a7319f5d2edb,Ti4C3O2,A3B2C4_hP9_164_ad_d_cd:C-O-Ti,2
ff00099ef7c0146b9d0b556dd744378d,Ti4H2C3O2,A3B2C2D4_hP11_164_ad_d_d_cd:C-H-O-Ti,2
260ee3df60f5a137a81d16dfb04cf916,Ti4H2N3O2,A2B3C2D4_hP11_164_d_ad_d_cd:H-N-O-Ti,2
c3333b29fb4b887edf0dc5d95dbc66a8,Ti4N3,A3B4_hP7_164_ad_cd:N-Ti,2
21e1ad99145a05d716b8609d13b8f9a1,Ti4N3F2,A2B3C4_hP9_164_d_ad_cd:F-N-Ti,2
a1206fb0ed2bf7bca205ecabc421feaf,Ti4N3O2,A3B2C4_hP9_164_ad_d_cd:N-O-Ti,2
8a3da8a9506d03bda6265fa27709af44,TiAs2,A2B_hP3_187_h_a:As-Ti,2
2350f8972005a7ac3c9b2059e2d717bd,TiAs2,A2B_hP3_164_d_a:As-Ti,2
59261be5032e9343cbca4bb182ddb6d6,TiBi2,A2B_hP3_187_h_a:Bi-Ti,2
4f9825e83b4a20d13fe69e3f4aa8017d,TiBi2,A2B_hP3_164_d_a:Bi-Ti,2
feb926a770f3d80afd4b57afb95b8ed2,TiBiAs,ABC_hP3_156_a_b_c:As-Bi-Ti,2
59fa3705cda9aa61034e55d2057593f6,TiBiAs,ABC_hP3_156_a_a_b:As-Bi-Ti,2
45c01f4da4cdbe0cca3271e33af2e200,TiBiSb,ABC_hP3_156_a_b_c:Bi-Sb-Ti,2
60c37b3f23e51a57931ddce53e4cb368,TiBiSb,ABC_hP3_156_a_a_b:Bi-Sb-Ti,2
3649918ed7cbeab555949b0c29ef0209,TiBr,AB_hP4_164_d_d:Br-Ti,2
ac01f4e5e2fc4c6b91503277c3d301f1,TiBr,AB_tP4_129_c_a:Br-Ti,2
7c6ecf1cdaf874490b1ebc59df7313d5,TiBr2,A2B_tP3_115_g_a:Br-Ti,2
63bc8ee1f540af69d02b36ec38374529,TiBr2,A2B_hP3_164_d_a:Br-Ti,2
3a59a226f544aa34eee79a2e3e0bcd09,TiBr2,A2B_hP3_187_h_a:Br-Ti,2
95815437eaf0f34c74744a421e7cb06f,TiBr3,A3B_hP8_189_i_c:Br-Ti,2
21baee6cffe5abe81b407e56f5fc9107,TiBrCl,ABC_hP3_156_a_b_c:Br-Cl-Ti,2
f8900336abd1c18f2e26fda31daf844a,TiBrCl,ABC_hP3_156_a_a_b:Br-Cl-Ti,2
6af2c4a683764529fc63ca0cba53178a,TiBrN,ABC_oP6_59_a_a_b:Br-N-Ti,2
97d17da54d52ae4e97cd15b7c309fac9,TiBrO,ABC_oP6_31_a_a_a:Br-O-Ti,2
dfe4cdb32ac43b612613924b86e059d7,TiBrO,ABC_oP6_59_a_a_b:Br-O-Ti,2
7bd4fab552bff4e0f94b90f514d51789,TiCl,AB_tP4_129_c_a:Cl-Ti,2
d709005813c909826ac69df3cb1d9666,TiCl,AB_hP4_164_d_d:Cl-Ti,2
a8952dd4bb8813c003b7070055ae9359,TiCl2,A2B_hP3_164_d_a:Cl-Ti,2
8623a18f48b87e976bd6605c1427b343,TiCl2,A2B_hP3_187_h_a:Cl-Ti,2
7f5e89ec14f9b4e0abbb5b8a5d1c2237,TiCl2,A2B_tP3_115_g_a:Cl-Ti,2
f118fd99cece68b3ba773a35492ac1d9,TiCl2,A2B_mP6_11_2e_e:Cl-Ti,2
cfb548d8895a3b155a3d75f9c9d096a1,TiCl3,A3B_hP8_189_i_c:Cl-Ti,2
63ba2cc4d4e659a1f072e693989566ad,TiCl3,A3B_hP8_162_k_c:Cl-Ti,2
dcd8d8c5af98e039d5d5b3427e0d98f5,TiClO,ABC_oP6_59_a_a_b:Cl-O-Ti,2
2a2fc5af3d2b44d01fab095ad7df82c3,TiClO,ABC_oP6_31_a_a_a:Cl-O-Ti,2
e0f812d1fd09c8a2fa5cf81e024659a2,TiF,AB_tP4_129_c_a:F-Ti,2
642ea1bcfdf35eb62d25a88ce3c79652,TiF,AB_hP4_164_d_d:F-Ti,2
b2e7da5f57150323e73689ccc094a235,TiF2,A2B_tP3_115_g_a:F-Ti,2
99f41cc62240004d1d75a4d0f026e5e0,TiH2,A2B_hP3_187_h_a:H-Ti,2
25f5e1b40a72bc1c6b49cc4e4578d4ec,TiI,AB_hP4_164_d_d:I-Ti,2
e55632e332d78854539d3eb2f5957da6,TiI,AB_tP4_129_c_a:I-Ti,2
5bead4a8f560bb4ba8a86b986e6b0643,TiI2,A2B_hP3_187_h_a:I-Ti,2
eca9f785d0e3931ef5464bdd7232c4d4,TiI2,A2B_hP3_164_d_a:I-Ti,2
73aa70aeac78f30f606badc5ed9d3ec0,TiI2,A2B_tP3_115_g_a:I-Ti,2
24ed416a04edd01feb08e3a5bef0b168,TiI2,A2B_mP6_11_2e_e:I-Ti,2
cc21dc9062a0c1baf97a2011e14ab05d,TiI3,A3B_hP8_189_i_c:I-Ti,2
54795bc0ef13e8dd8592c869014e8639,TiIBr,ABC_hP3_156_a_a_b:Br-I-Ti,2
53b40ca86a123da5fb20c5eacea00e73,TiIBr,ABC_hP3_156_a_b_c:Br-I-Ti,2
e29eaee5d14e35dc3294f5b5d628f8fb,TiICl,ABC_hP3_156_a_a_b:Cl-I-Ti,2
506858a685e21d1041848593de29ddbd,TiICl,ABC_hP3_156_a_b_c:Cl-I-Ti,2
f7a98fa223c8271388ad1b9105874b8b,TiIN,ABC_oP6_59_a_a_b:I-N-Ti,2
a0f911c255301efb0ffc36a3b3a17924,TiIO,ABC_mP6_7_a_a_a:I-O-Ti,2
d153ec5817f8e34c3c4911e8d25dfd23,TiIO,ABC_oP6_59_a_a_b:I-O-Ti,2
bc36b6e279676477e132a74ba73a955b,TiNCl,ABC_oP6_59_a_a_b:Cl-N-Ti,2
d1afcd925796c59bd2e8efab5d8655ff,TiO,AB_tP4_129_c_a:O-Ti,2
47abbfe248b6af8ba60deecb0682d1a4,TiO,AB_hP4_187_g_h:O-Ti,2
c61e416299912e6f95a28d6745213a02,TiO,AB_mP4_10_m_ae:O-Ti,2
8e94d20af79ffc3610dcdaeee6d7c5e6,TiO2,A2B_hP3_164_d_a:O-Ti,2
b6f470aad27717e1c7ae47173161d92a,TiO2,A2B_mP6_11_2e_e:O-Ti,2
4a862f611f41914641bc5da09907f733,TiO2,A2B_oP12_51_efk_ef:O-Ti,2
3b14ca9b5975781a9b6ab39e35abbddc,TiO2,A2B_hP3_187_h_a:O-Ti,2
448a9feb08e3823230a777846ef96d47,TiO2,A2B_tP3_115_g_a:O-Ti,2
18792eeadd5737718955bfcdfaff0a4b,TiO3,A3B_oP8_59_ae_b:O-Ti,2
ef247246a2c405b2999059c11279e18e,TiPS3,AB3C_hP10_162_e_k_c:P-S-Ti,2
ec51179d670524579291143ad672719e,TiPSe3,AB3C_hP10_162_e_k_c:P-Se-Ti,2
5b2bcc9e6fcda7df2da11e61babd0639,TiS,AB_hP4_164_d_d:S-Ti,2
532a33abce5a4096d8593069ecda68e3,TiS,AB_hP4_164_d_c:S-Ti,2
4717aa4a31dcfbc1c26177bfb50df231,TiS,AB_tP4_123_g_e:S-Ti,2
b4c06b9e77184c3f9b2cfe5bb126f99d,TiS,AB_hP4_187_g_h:S-Ti,2
dfa15c37af44909a7b7a9fa541b5e46d,TiS,AB_tP4_129_c_a:S-Ti,2
58e4463162b2948bfe75818e55a09bd6,TiS2,A2B_hP3_187_h_a:S-Ti,2
f2cca57fc63555b01e2e7808436f1022,TiS2,A2B_hP3_164_d_a:S-Ti,2
34750ebe3f02885733071d4f502db38e,TiS2,A2B_tP3_115_g_a:S-Ti,2
27d5301b1428092f67e85021a9cac311,TiS3,A3B_oP8_59_ae_b:S-Ti,2
3c9a73854f7ad00157cac2d794a1a5e4,TiSBr,ABC_oP6_59_a_a_b:Br-S-Ti,2
5a8ffd5491ad0129b3c19503e913e864,TiSBr,ABC_oP6_31_a_a_a:Br-S-Ti,2
f040ce0640c6f49773d3eb39b27e4351,TiSCl,ABC_oP6_59_a_a_b:Cl-S-Ti,2
898874ff5f3f720ec6f371f5e9e5e929,TiSCl,ABC_oP6_31_a_a_a:Cl-S-Ti,2
56107a9bdaab339773e6726c7deb704f,TiSI,ABC_oP6_31_a_a_a:I-S-Ti,2
bd9467294951ca12af547ea7babb80df,TiSI,ABC_oP6_59_a_a_b:I-S-Ti,2
9355424c76680544bf79924594bffc9e,TiSb2,A2B_hP3_187_h_a:Sb-Ti,2
e715acf58d04b995fc91869409958e5b,TiSb2,A2B_hP3_164_d_a:Sb-Ti,2
f096312677695cc5482365fe59faf842,TiSbAs,ABC_hP3_156_a_a_b:As-Sb-Ti,2
9ae351c5db48b4d08bb81fd30545e383,TiSbAs,ABC_hP3_156_a_b_c:As-Sb-Ti,2
8198f4a0ad06512edb4b120b748c472b,TiSe,AB_tP4_129_c_a:Se-Ti,2
6675b5b3dc9159936f22e3f6f099b103,TiSe,AB_hP4_164_d_d:Se-Ti,2
54731f103156d0ee0c4ee01f24606c5b,TiSe,AB_hP4_187_g_h:Se-Ti,2
c888906c1823467713ad45d77adf33a9,TiSe,AB_tP4_123_g_e:Se-Ti,2
d5d3221a6154974172c876abbf124a81,TiSe,AB_hP4_164_d_c:Se-Ti,2
32d463ea0af567e050b41f051de396b7,TiSe2,A2B_hP3_187_h_a:Se-Ti,2
e95d4ce1d42afc0a5a0ff20899957d39,TiSe2,A2B_tP3_115_g_a:Se-Ti,2
689d3d8593278ad34e9daa4e8781d1b3,TiSe2,A2B_hP3_164_d_a:Se-Ti,2
e00cc342d6cf11fe3b0b1baff498e16a,TiSe3,A3B_oP8_59_ae_b:Se-Ti,2
dcb78af2315adb31792c7df637880a7a,TiSeBr,ABC_oP6_31_a_a_a:Br-Se-Ti,2
ee5d0a91ea0995cbe234914ba14108e6,TiSeBr,ABC_oP6_59_a_a_b:Br-Se-Ti,2
c0dd84cc242ff5b5dce9d7a5406c967b,TiSeCl,ABC_oP6_31_a_a_a:Cl-Se-Ti,2
7f085fe38aea22f379393c1dcb5c9ef6,TiSeCl,ABC_oP6_59_a_a_b:Cl-Se-Ti,2
20aea0bce47c30d74d6e4fd885d88ff4,TiSeI,ABC_oP6_31_a_a_a:I-Se-Ti,2
794b54665e2367b56f0300842eeeda3c,TiSeI,ABC_oP6_59_a_a_b:I-Se-Ti,2
1001c0c39c8c46dd12a3030a084d2df1,TiSeS,ABC_hP3_156_a_a_b:S-Se-Ti,2
84b5d178ab6aa5ae44f78c95da32cb78,TiSeS,ABC_hP3_156_a_b_c:S-Se-Ti,2
e9df21e48f2663683ab11a3843d847e8,TiTe,AB_hP4_164_d_c:Te-Ti,2
190da88a9bf872a52b8753a15cd8498f,TiTe,AB_hP4_187_g_h:Te-Ti,2
486833b43c02bfd7178f9b94dd171b6e,TiTe,AB_tP4_129_c_a:Te-Ti,2
74cb4989c59620cd5eb86c0d7d91ffa7,TiTe,AB_tP4_123_g_e:Te-Ti,2
7a0975350d8fe7bf382fbaa94862328a,TiTe,AB_hP4_164_d_d:Te-Ti,2
f365c5759f04502381c8931605e14f9e,TiTe2,A2B_tP3_115_g_a:Te-Ti,2
a77d1a02ebf679a2412ee62c3bd7c6d3,TiTe2,A2B_hP3_164_d_a:Te-Ti,2
df43f98feb701b096f0e694218268bce,TiTe2,A2B_hP3_187_h_a:Te-Ti,2
2def208d14327135c3cb80925e9d5794,TiTe3,A3B_oP8_59_ae_b:Te-Ti,2
3d0b25e23e59669043130f6182980af4,TiTe3P,AB3C_hP10_162_e_k_c:P-Te-Ti,2
991082033e04f05bd8bba845dd1f418f,TiTeS,ABC_hP3_156_a_b_c:S-Te-Ti,2
70bf0d753a8938129e9a00df8edb736e,TiTeS,ABC_hP3_156_a_a_b:S-Te-Ti,2
5aaa46e36c333b6bc6475c8601c3f650,TiTeSe,ABC_hP3_156_a_a_b:Se-Te-Ti,2
7aa11e48c15a33981302f88601a52f7e,TiTeSe,ABC_hP3_156_a_b_c:Se-Te-Ti,2
f07f8fead4540ff55d898aec59f30731,Tl(HO)2,A2B2C_hP5_164_d_d_a:H-O-Tl,2
4ee0afc9abe5694c23bf4f90fd779c0a,TlBr,AB_tP4_129_c_a:Br-Tl,2
27d57b19e84ce7f8da8e360923f75b5f,TlBr,AB_mC8_12_i_i:Br-Tl,2
faa375e9954309edb6f48ea86c497435,TlBr2,A2B_hP3_187_h_a:Br-Tl,2
153cb7cc53d2114496123f17cfba3c2d,TlBr2,A2B_hP3_164_d_a:Br-Tl,2
f4bce868775867fe43296909832758a9,TlBr2,A2B_tP3_115_g_a:Br-Tl,2
18518159e4630ca5156b8c745bf22aba,TlBr3,A3B_hP8_162_k_c:Br-Tl,2
8c5517910e1152837f07229dd3fe9fc9,TlBr3,A3B_hP8_189_i_c:Br-Tl,2
27bdf3caf2609529a2f76e9314abc3e5,TlBrN,ABC_oP6_59_a_a_b:Br-N-Tl,0
870968bef9609db935614822f0c25539,TlBrO,ABC_oP6_59_a_a_b:Br-O-Tl,2
7d24a0455fa5faad1b626f1048f4b435,TlCl,AB_tP4_129_c_a:Cl-Tl,2
9f38a136139319dedde96aaca3381923,TlCl,AB_mC8_12_i_i:Cl-Tl,2
7775c49c4688aac3c37d7fdcce127fcd,TlCl2,A2B_mP6_10_mn_ae:Cl-Tl,2
3bdd5a8073effd3a5a8c0d05a5a788e7,TlCl2,A2B_hP3_164_d_a:Cl-Tl,2
4158442b99fa51da247a11754d208ef1,TlCl2,A2B_hP3_187_h_a:Cl-Tl,2
7441039b336615a031103d7ab23fce86,TlCl2,A2B_tP3_115_g_a:Cl-Tl,2
44aa2dc054920af3453ddb955e89c676,TlCl3,A3B_hP8_189_i_c:Cl-Tl,2
a2566a466c765da2926c6fd16bddac81,TlCl3,A3B_hP8_162_k_c:Cl-Tl,2
9f7c438444d5bbbed6c037e5e235dc98,TlClO,ABC_oP6_59_a_a_b:Cl-O-Tl,2
eb3cab62fa3fec37ceb08c41b1fe4a50,TlF2,A2B_tP3_115_g_a:F-Tl,2
d821f394a21488151015f50d8b4bbccb,TlI,AB_tP4_129_c_a:I-Tl,2
f75b1ac8e62b5cb167cdfdbfc9982139,TlI,AB_hP4_164_d_d:I-Tl,2
e1d1c1befc8ee12cb065492b1dcfef42,TlI2,A2B_tP3_115_g_a:I-Tl,2
6a273624e46e45b241b987a6fe6f4f16,TlI2,A2B_hP3_164_d_a:I-Tl,2
4ce4102b596289268e215bf3ce7d4afe,TlI2,A2B_hP3_187_h_a:I-Tl,2
cf36556126d422f4965da23969d12e1d,TlI3,A3B_hP8_189_i_c:I-Tl,2
2e3e9507eeb6ac9916a1a10222a5ef0d,TlI3,A3B_hP8_162_k_c:I-Tl,2
4ac9e635172631d7e2a15d252557d73c,TlIN,ABC_oP6_59_a_a_b:I-N-Tl,0
d515f964b5089c7a125067b8fb5c1425,TlIO,ABC_oP6_59_a_a_b:I-O-Tl,2
89586b426629c87a7d758f225d98ffb2,TlNCl,ABC_oP6_59_a_a_b:Cl-N-Tl,0
72b31e482f1cb7da120a9246bdd5d251,TlO,AB_hP4_187_g_h:O-Tl,2
2242ba1922a53fb8d35a2784698ad2a9,TlO,AB_tP2_123_a_c:O-Tl,2
1c4289659e64f2e0da13e2a6498a3bdc,TlPS3,AB3C_hP10_162_e_k_c:P-S-Tl,2
e57f4f14c164850eaf175b7a417b6c30,TlPSe3,AB3C_hP10_162_e_k_c:P-Se-Tl,2
9698000a2d633ec2948f0399fa955246,TlPd2Se3,A2B3C_hP12_164_ae_i_d:Pd-Se-Tl,2
6e90d0aa20cf8f1b8719a912133f7099,TlPt2S3,A2B3C_hP12_164_ae_i_d:Pt-S-Tl,2
a52669cedf72a207fa2659a9443e9959,TlPt2Se3,A2B3C_hP12_164_ae_i_d:Pt-Se-Tl,2
5edc04eb57cfe5997367eb14241d25a8,TlS,AB_hP4_187_g_h:S-Tl,2
5e2f9170f6e04b8ea0c094fcc9ead1f4,TlS,AB_hP4_164_d_c:S-Tl,2
939ebd4ac07ddbb4fa9d88a4d564b6bf,TlS,AB_hP4_164_d_d:S-Tl,2
54d06c8dacee08b6c31dac032ab9222b,TlS,AB_tP2_123_a_c:S-Tl,2
9f363b3da71ecccbceae9fb42b666f59,TlS2,A2B_tP3_115_g_a:S-Tl,0
d64344aca6109c6a878e4fb2c2913cd8,TlS2,A2B_mC6_12_i_a:S-Tl,2
d427e57ad0c45fe045de4a017d51dc43,TlSI,ABC_oP6_59_a_a_b:I-S-Tl,2
701001fd71453ffc46d33108131aff0a,TlSbO3,A3BC_hP10_149_l_ac_g:O-Sb-Tl,2
ed485db9a191b0bd09a61b94fc1eed54,TlSe,AB_hP4_164_d_c:Se-Tl,2
9dcf916b28a04388b5fa4738dcd53e2c,TlSe,AB_hP4_187_g_h:Se-Tl,2
8bb2f4563aa8586cf884b36a5d319976,TlSe,AB_hP4_164_d_d:Se-Tl,2
4b679dec84176e9a15fdf57cd9fc5912,TlSe,AB_tP2_123_a_c:Se-Tl,2
e6d1705bfa2c007c954d29d8d7bf7bab,TlSe2,A2B_mC6_12_i_a:Se-Tl,2
4dc9fda0d38698de85c098596650384f,TlSe2,A2B_tP3_115_g_a:Se-Tl,2
dc1cdb8c03c87fa27aecc30039b9b6fb,TlTe,AB_hP4_164_d_c:Te-Tl,2
f9fefbaa8169fccd3da22945124126e4,TlTe,AB_tP2_123_a_c:Te-Tl,2
f3719bd28825c68e49b335ff7a047937,TlTe,AB_hP4_164_d_d:Te-Tl,2
d2ee3cb3f2c30765c4c1be875ecdb671,TlTe,AB_hP4_187_g_h:Te-Tl,2
ece82576e9d0d3617fd3b4aaedf9e090,TlTe2,A2B_mC6_12_i_a:Te-Tl,2
2a9c9c452a69c18f2bd08607a17d2871,TlTe2,A2B_tP3_115_g_a:Te-Tl,2
5faf067318be25d392960083ad152444,TlTe3P,AB3C_hP10_162_e_k_c:P-Te-Tl,2
5f2d3ee97210fa5ebe679c3a2bb01569,TlTe3Pt2,A2B3C_hP12_164_ae_i_d:Pt-Te-Tl,2
8f05207c9c09086baf43516d7faff14e,V2BO2,AB2C2_mC10_12_a_i_i:B-O-V,2
c400233f33783982db8e008fcf76bc4a,V2BS2,AB2C2_hP5_164_a_d_d:B-S-V,2
a51ccd2d363c69250e3f952cac81ee72,V2BSe2,AB2C2_hP5_164_a_d_d:B-Se-V,2
594866c50a7d8c50584fecf7f8e987fa,V2C,AB2_hP3_164_a_d:C-V,0
e9e4a7398cbf34a094221be786ae21b6,V2CF2,AB2C2_hP5_164_a_d_d:C-F-V,2
1f0b8d9cfa3793bcf3ed75d207998155,V2CO2,AB2C2_hP5_164_a_d_d:C-O-V,2
f291781bd44d57776587b85e70b683fe,V2CS2,AB2C2_hP5_164_a_d_d:C-S-V,2
17e493a684893e0fa962b4fd6dbcfb89,V2CSe2,AB2C2_hP5_164_a_d_d:C-Se-V,2
e53e434a0b4edb099c9ab504cf20fd5a,V2CuO6,AB6C2_mC18_12_a_3i_i:Cu-O-V,2
396fbb36da0f5da09e3fd296db05a406,V2H2CO2,AB2C2D2_hP7_164_a_d_d_d:C-H-O-V,2
6e947e7575b65cb6ed5a729c2bcef139,V2H2NO2,A2BC2D2_hP7_164_d_a_d_d:H-N-O-V,2
6e9b9fd51afe7c89543a37e0bb547d5f,V2H2O5,A2B5C2_mC18_12_i_a2i_i:H-O-V,2
2f2e94d68390a7cd2fbcd7cd9781ac0f,V2N,AB2_hP3_164_a_d:N-V,2
def3bb2fa3264fd6ef9fab5b60f756a9,V2NiSe4,AB4C2_hP7_164_a_2d_c:Ni-Se-V,2
5e6750bb53e03505605a724fccdf1746,V2O5,A5B2_mP14_11_5e_2e:O-V,2
79e0c66620533d2136367cefa993c605,V2O5,A5B2_oP14_59_a2e_e:O-V,2
1c4846d510e24870259868e74e1239ec,V2O5,A5B2_mC14_12_a2i_i:O-V,2
3aa15939c6ecdcd58c930eaa1ab2976f,V2S2N,AB2C2_hP5_164_a_d_d:N-S-V,2
dcf5f8f3fa5812cf3c77fa3f58cc5761,V2Se2N,AB2C2_hP5_164_a_d_d:N-Se-V,2
dd407a28724666eba0670d60009edd9b,V2Te2O7F2,A2B7C2D2_aP13_2_i_a3i_i_i:F-O-Te-V,2
d0d97b54aed01ac18f2ef6c50ab33c4a,V3(CF)2,A2B2C3_hP7_187_h_g_ai:C-F-V,2
850b6652fb57619a7baf1e98695a3d5f,V3(CO)2,A2B2C3_hP7_187_h_g_ai:C-O-V,2
94d9e50956a283ce8778aa137c82d8c7,V3(NF)2,A2B2C3_hP7_187_g_h_ai:F-N-V,2
f6684d759554078f8031176698114f8e,V3(NO)2,A2B2C3_hP7_187_h_g_ai:N-O-V,2
63c0db8693c2d0884431d984ca4f55a1,V3B2(HO)2,A2B2C2D3_hP9_187_h_g_g_ai:B-H-O-V,2
9a4649f47bc64d76a731d2dccbed8ead,V3B2(HS)2,A2B2C2D3_hP9_187_h_g_g_ai:B-H-S-V,2
d45fac2de2899ea82cb16fe055ab7884,V3B2(HSe)2,A2B2C2D3_hP9_187_h_g_g_ai:B-H-Se-V,2
5948378ebf2f73d0b3d122e2ef42142a,V3B2(SF)2,A2B2C2D3_hP9_187_h_g_g_ai:B-F-S-V,2
1c102074729eb40349f11ccc702ca267,V3B2(SeF)2,A2B2C2D3_hP9_156_2a_ab_ab_b2c:B-F-Se-V,2
817ca0ee76e5b25ff05c334f132d4b7d,V3C2,A2B3_hP5_187_h_ai:C-V,2
188f15f468153f8c13ca76162b49a9a8,V3C2(SeF)2,A2B2C2D3_aP9_1_2a_2a_2a_3a:C-F-Se-V,2
c686354011c1bc0d48b70aeab290034e,V3H2(CO)2,A2B2C2D3_hP9_187_h_g_g_ai:C-H-O-V,2
ca5ff27c0af39978ebec0f09f9e8bbcb,V3H2(CS)2,A2B2C2D3_hP9_187_h_g_g_ai:C-H-S-V,2
f5a088619daf002280a483647bb143c7,V3H2(CSe)2,A2B2C2D3_oC18_38_c_c_c_ac:C-H-Se-V,2
3037a0ca1f28651d629669d4839a4704,V3H2(NO)2,A2B2C2D3_hP9_187_g_h_g_ai:H-N-O-V,2
6a295eac0cede757d882af960fb97e47,V3H2(SN)2,A2B2C2D3_mP9_6_c_c_c_ac:H-N-S-V,2
8d7eac90d6f45b3be408a3d7c49152cd,V3N2,A2B3_hP5_187_h_ai:N-V,2
56e37a47fe558643250ae1e4733faf90,V4C3,A3B4_hP7_164_ad_cd:C-V,2
5a7b886928ee9d8128b8dbbc8920d9b1,V4C3F2,A3B2C4_hP9_164_ad_d_cd:C-F-V,2
18d16fb530c1ac14e8514c0f35281eac,V4C3O2,A3B2C4_hP9_164_ad_d_cd:C-O-V,2
1971affdcca1971d3ea156ad4b514c92,V4H2C3O2,A3B2C2D4_hP11_164_ad_d_d_cd:C-H-O-V,2
aa68b3a247aa8a0194b8ee0304077c0e,V4H2N3O2,A2B3C2D4_hP11_164_d_ad_d_cd:H-N-O-V,2
1863f9609b6bb831c1658fe10bf2f2b9,V4N3,A3B4_hP7_164_ad_cd:N-V,2
e91a7c8b611a0189bc486fb2d76fcecb,V4N3F2,A2B3C4_hP9_164_d_ad_cd:F-N-V,2
2dbdb98501c2cf751dcdcc11a575a008,V4N3O2,A3B2C4_hP9_164_ad_d_cd:N-O-V,2
29e70199f9fa9c9a5bbd9ebc47bd08b2,VAg(PS3)2,AB2C6D_mP20_13_e_g_3g_e:Ag-P-S-V,2
5252542fc24f795f4b254a8739906c22,VAg(PSe3)2,AB2C6D_mC20_5_a_c_3c_a:Ag-P-Se-V,2
